"code","campaign","no2","lat","lon"
"289416","facade",21.8,50.99964,3.8786519999999998
"289428","facade",21.1,51.15289,2.972316
"289434","facade",15.3,51.24125,5.141871
"289440","facade",19.6,51.0453,3.6936370000000003
"289449","facade",17.6,51.00772,4.588056
"289458","facade",16.3,50.72182,4.047777
"289479","facade",16.2,50.997240000000005,5.030198
"289488","facade",19.2,51.246741802158006,4.59658682137667
"289497","facade",26.1,51.34133,4.311197
"289503","facade",19.7,51.36483,4.849642
"289509","facade",24.7,50.928059999999995,4.442151
"289536","facade",20.7,51.0588,3.9483269999999995
"289539","facade",20.0,50.88292,4.723592
"289542","facade",22.6,50.84428,3.186814
"289545","facade",19.4,51.46158,4.448606
"289548","facade",36.0,51.15657,4.442772
"289557","facade",21.0,51.34303,4.757494
"289578","facade",18.4,51.23155,4.561831
"289593","facade",16.5,51.10548,2.614357
"289602","facade",22.3,50.83718,3.2661130000000003
"289605","facade",24.8,50.87219,4.7024040000000005
"289608","facade",31.1,51.13391,2.758846
"289611","facade",17.5,50.882529999999996,4.548732
"289614","facade",51.4,51.22204,4.4345669999999995
"289629","facade",18.5,51.08896,3.5372550000000005
"289641","facade",24.1,51.16467,4.950826999999999
"289671","facade",22.4,50.75565059385,3.8488450044437905
"289674","facade",21.5,50.95759,4.440354
"289680","facade",35.3,51.2214,4.436173
"289683","facade",17.3,50.96315,2.762004
"289692","facade",25.7,51.07268,3.7126980000000005
"289707","facade",27.2,51.059979999999996,3.7267589999999995
"289710","facade",26.1,50.79745,4.936653
"289713","facade",19.3,51.20604,3.487111
"289728","facade",16.8,50.892759999999996,4.6460349999999995
"289731","facade",16.8,50.956309999999995,4.508332
"289743","facade",17.1,51.17352,3.436352
"289746","facade",33.6,50.86153,5.381653
"289761","facade",19.9,50.81477,3.020897
"289770","facade",27.4,51.04167,3.715844
"289779","facade",19.5,51.20684,3.324237
"289782","facade",16.9,51.05014,4.678191
"289791","facade",17.6,50.83651,4.573571
"289809","facade",20.8,51.01316,3.7909059999999997
"289821","facade",18.4,50.89475,4.7016919999999995
"289827","facade",25.7,51.023759999999996,3.7566919999999997
"289851","facade",26.0,51.288470000000004,4.430932
"289863","facade",40.2,51.19068,5.116334999999999
"289875","facade",20.7,50.86867,3.8179300000000005
"289890","facade",21.6,50.88205,4.718926000000001
"289896","facade",14.6,50.81805,4.561922
"289905","facade",25.5,50.88134,4.703384
"289908","facade",17.4,50.96351,4.2174830000000005
"289941","facade",29.6,50.8799,3.424071
"289944","facade",29.8,50.880109999999995,4.714188
"289959","facade",35.0,51.219559999999994,3.226787
"289965","facade",17.9,51.33488,4.834491000000001
"289989","facade",14.8,50.721218928088504,5.13250680203698
"289995","facade",18.2,51.17268,3.0526169999999997
"289998","facade",43.4,51.208729999999996,4.468237
"290007","facade",19.9,50.9108,4.509913
"290013","facade",15.8,50.96246,5.377834
"290034","facade",21.9,51.02919,3.138598
"290040","facade",30.3,51.46512,4.459536
"290049","facade",21.4,50.8609556434951,4.76922262457486
"290055","facade",27.3,50.84328,4.268263
"290061","facade",19.2,51.17329,4.954022
"290064","facade",20.0,51.10884,4.913227
"290067","facade",17.0,50.81431,4.814687999999999
"290079","facade",35.4,51.08567,3.7152760000000002
"290082","facade",18.3,50.860640000000004,3.5773839999999995
"290106","facade",18.8,51.03133,4.142116000000001
"290121","facade",18.3,50.88688,5.568017
"290124","facade",15.6,51.0564,5.632314
"290130","facade",24.6,50.98682,5.054593
"290145","facade",24.4,50.85711,4.118193
"290157","facade",20.9,50.949329999999996,3.6278599999999996
"290166","facade",26.7,51.2026,3.199008
"290178","facade",20.4,51.0283,4.055593
"290187","facade",20.6,50.84415,3.3046849999999997
"290190","facade",20.1,50.97035,3.8524510000000003
"290196","facade",33.8,51.24917,4.450755
"290205","facade",22.6,51.25035,4.481209
"290211","facade",19.1,51.467040000000004,4.447908999999999
"290229","facade",14.6,51.341029999999996,4.44782
"290232","facade",20.0,50.98559,3.571572
"290250","facade",17.3,50.96865,4.036262000000001
"290256","facade",18.5,50.88982,4.647194
"290271","facade",17.1,50.9702,4.507417
"290286","facade",17.8,50.85096,3.612047
"290295","facade",16.0,50.75999,3.867564
"290307","facade",31.4,51.04037,5.171151
"290322","facade",17.5,50.81492,5.671819999999999
"290325","facade",16.3,50.908159999999995,3.720355
"290331","facade",36.1,50.73922,4.248113
"290343","facade",19.0,51.3007,4.675049
"290355","facade",18.0,50.93099,4.820506
"290358","facade",20.9,50.87919,4.538037
"290361","facade",20.5,51.028079999999996,4.386181
"290370","facade",14.7,50.933,4.820858
"290382","facade",18.9,50.97255,4.337257
"290388","facade",13.8,50.77341,4.106601
"290397","facade",19.9,51.08899,4.311787000000001
"290403","facade",31.2,50.93221,4.429305
"290406","facade",18.2,50.91975,4.138111
"290412","facade",22.4,50.94381839343221,3.9943431617819907
"290418","facade",28.7,51.17265,4.362258
"290421","facade",18.2,50.869659999999996,3.6981410000000006
"290439","facade",35.4,51.04077,5.583076999999999
"290448","facade",18.6,51.2146,3.279003
"290454","facade",17.2,51.04442,5.151969
"290457","facade",25.0,51.24937,4.459164
"290460","facade",26.0,51.04006,4.514316
"290463","facade",25.6,51.176559999999995,4.8313489999999994
"290472","facade",15.7,51.08571,4.70901
"290478","facade",20.8,51.291270000000004,4.4796260000000006
"290481","facade",25.3,51.066390000000006,5.095202
"290484","facade",13.9,50.952059999999996,5.379355
"290487","facade",20.8,50.98693,4.3283629999999995
"290505","facade",25.0,50.87428,4.688688
"290529","facade",36.8,51.16807,4.405893
"290535","facade",17.7,50.93895,4.10269
"290541","facade",18.1,51.05083,5.73244
"290550","facade",26.5,51.018609999999995,3.7758839999999996
"290553","facade",22.8,51.198209999999996,4.192469
"290562","facade",18.1,51.18264,4.210818
"290568","facade",28.0,50.86365,4.517369
"290574","facade",20.5,50.92272,4.644831
"290583","facade",17.0,51.331148919041006,4.9347657890590995
"290586","facade",26.3,50.97317,4.479868
"290595","facade",23.6,51.02872,3.709629
"290598","facade",57.3,50.93434,4.045514
"290610","facade",20.0,51.32066,4.504355
"290628","facade",20.5,51.13558,4.906857
"290634","facade",17.8,50.75592,4.471298
"290646","facade",32.0,51.14204,4.373178
"290649","facade",17.6,50.85972,3.1282419999999997
"290652","facade",32.5,51.03328,4.493835
"290655","facade",20.6,51.21802,5.115143
"290667","facade",19.0,50.96012,3.9747730000000003
"290682","facade",21.6,50.88277,4.6679889999999995
"290688","facade",19.5,51.03422,2.860261
"290691","facade",18.5,51.00261,4.844212000000001
"290694","facade",20.3,50.72172,5.089251
"290715","facade",14.0,50.87919,4.872101
"290721","facade",20.9,51.14026,3.6890099999999997
"290724","facade",32.4,51.22829,2.919299
"290727","facade",17.0,51.24066,5.087415
"290739","facade",17.3,50.856809999999996,5.391135
"290742","facade",19.4,51.007259999999995,4.630018
"290760","facade",24.3,51.026109999999996,3.7504720000000002
"290763","facade",23.8,51.17072,4.4782910000000005
"290778","facade",21.2,50.990759999999995,4.481896
"290781","facade",22.0,51.19068,4.570631
"290784","facade",21.1,51.21761,4.107789
"290787","facade",26.8,50.85257,3.3534410000000006
"290793","facade",24.0,50.89696,5.419253
"290799","facade",28.5,51.23263,4.390295
"290817","facade",18.1,50.85322,3.802911
"290838","facade",17.3,51.23304,5.312389
"290847","facade",16.8,51.16227,3.432918
"290850","facade",23.3,51.21282,2.891238
"290853","facade",31.3,51.165890000000005,4.426804
"290856","facade",21.0,50.94494,5.163851
"290859","facade",25.3,51.14848,5.386931
"290898","facade",26.2,50.84302,4.72797
"290901","facade",21.5,50.89091,4.7257620000000005
"290910","facade",34.4,50.8866,4.077195
"290922","facade",31.4,50.94478,4.066711
"290940","facade",19.7,50.7873789639517,3.7706503959142204
"290946","facade",15.1,50.89501,4.750856
"290958","facade",13.0,50.92453,4.591434
"290964","facade",21.0,51.046479999999995,4.439954
"290967","facade",19.2,50.97225,4.250394
"290976","facade",19.4,50.854209999999995,4.695688
"290979","facade",18.3,51.0531,4.215311
"290985","facade",23.9,51.30534,3.12193
"290994","facade",19.9,51.30169,4.725506
"291015","facade",26.7,51.20349,3.237443
"291018","facade",20.4,51.058240000000005,3.103069
"291024","facade",17.7,50.91891,5.692362999999999
"291027","facade",34.9,50.938,5.349391000000001
"291036","facade",26.7,50.91202,4.048719999999999
"291039","facade",21.3,50.856320000000004,4.682258
"291042","facade",25.8,50.95493,3.113121
"291054","facade",23.8,51.34235,4.310669
"291057","facade",21.1,51.05969,4.278771
"291072","facade",48.6,51.2121944894256,4.39601478058202
"291075","facade",40.0,50.87681,3.4224620000000003
"291078","facade",26.3,51.15863,4.124839
"291084","facade",18.9,50.937670000000004,4.064161
"291090","facade",28.5,51.22835,4.272365
"291093","facade",18.6,50.96048,4.608341
"291102","facade",19.8,50.79357,3.191265
"291105","facade",27.0,50.867090000000005,3.809674
"291111","facade",22.2,51.27725,4.448965
"291114","facade",18.2,51.139590000000005,3.3293739999999996
"291132","facade",18.7,51.20085,4.7728589999999995
"291138","facade",25.1,51.165209999999995,4.475121
"291153","facade",14.9,51.09154,3.006783
"291156","facade",32.3,50.8568,3.3109379999999997
"291159","facade",20.4,50.9945,3.3183580000000004
"291168","facade",23.3,50.86529,3.8134069999999998
"291171","facade",18.4,51.18546,5.127826
"291177","facade",15.4,50.98883,4.845797
"291180","facade",24.0,51.03516,3.732575
"291192","facade",17.8,51.23515,3.111965
"291198","facade",16.9,50.78345,2.825819
"291201","facade",24.3,50.912240000000004,4.510859
"291204","facade",20.6,51.06924,4.3966449999999995
"291213","facade",20.7,51.13965,4.020103
"291222","facade",17.6,50.894690000000004,5.262693
"291228","facade",20.9,51.0474,3.638918
"291240","facade",17.4,50.98482,4.277865
"291243","facade",21.6,51.10315,4.44591
"291252","facade",23.4,50.83188,3.2799519999999998
"291255","facade",20.3,50.878479999999996,3.297308
"291258","facade",21.6,50.80915,3.1936400000000003
"291276","facade",23.1,50.88319,4.530685
"291279","facade",22.5,50.85516,4.484593
"291300","facade",21.8,50.81035,4.936458
"291309","facade",17.4,50.84899,3.8592690000000003
"291315","facade",20.0,51.034259999999996,3.829616
"291321","facade",16.3,51.03634,5.585644
"291336","facade",20.9,51.062470000000005,4.30093
"291339","facade",13.9,51.032740000000004,5.006034
"291342","facade",21.1,51.18547,5.101477
"291354","facade",22.4,50.98082,5.092666
"291357","facade",15.6,51.03366,5.358558
"291372","facade",29.2,50.82188,3.228376
"291375","facade",37.1,50.98572,4.050783999999999
"291378","facade",31.2,51.2081,3.447993
"291381","facade",19.1,51.001090000000005,3.826971
"291384","facade",25.6,51.04715,4.209086
"291405","facade",37.7,51.21206,4.458444999999999
"291408","facade",18.8,51.12894,4.872407
"291411","facade",15.3,50.94088,5.222454
"291423","facade",22.5,51.114,4.126014
"291432","facade",32.8,50.9212,4.366942
"291438","facade",38.1,50.78353,5.473423
"291441","facade",22.1,51.03308,3.1183490000000003
"291459","facade",20.4,50.856190000000005,2.816677
"291468","facade",14.7,50.82485,4.682231
"291495","facade",24.8,50.888799186167795,4.46942927867674
"291507","facade",20.0,50.959179999999996,3.139843
"291510","facade",30.5,50.94495,4.033671
"291564","facade",29.8,51.04018,4.326118
"291570","facade",17.7,50.981320000000004,4.101082
"291588","facade",17.4,50.85458,3.6321519999999996
"291597","facade",25.0,51.023540000000004,4.487234
"291600","facade",25.0,51.12242,4.088407
"291603","facade",23.1,51.08785,2.970377
"291609","facade",20.9,51.1291,3.011832
"291621","facade",25.4,50.78517,5.4687529999999995
"291630","facade",35.3,51.16733,4.152727
"291633","facade",19.2,51.15855,4.581371
"291639","facade",25.6,51.24093,2.967161
"291645","facade",16.3,50.874590000000005,5.523528
"291651","facade",51.6,51.218720000000005,4.417127
"291666","facade",22.8,50.92841,5.3462819999999995
"291681","facade",17.0,51.03256,3.341705
"291687","facade",18.0,51.1538,4.98217
"291693","facade",15.8,51.36469,4.986682
"291708","facade",26.3,50.99061,4.485791000000001
"291711","facade",35.4,51.004969085689204,4.3083896842314395
"291717","facade",22.3,50.92695,4.26541
"291720","facade",24.4,51.19384,3.2047939999999997
"291738","facade",43.7,51.17276,4.439326
"291744","facade",16.0,50.91884,5.4016
"291756","facade",32.9,51.249309999999994,4.275144
"291771","facade",33.0,51.20071,4.3267690000000005
"291780","facade",23.0,51.351420000000005,3.326236
"291783","facade",19.3,51.02235,4.785179
"291786","facade",17.2,51.12283,5.033826
"291792","facade",19.9,51.00685,3.925565
"291795","facade",18.6,50.8874,4.8340819999999995
"291810","facade",21.6,51.04895,3.8571269999999998
"291834","facade",25.5,51.13323,5.4543870000000005
"291840","facade",18.3,51.008109999999995,4.2248529999999995
"291849","facade",26.6,51.45899,4.463804
"291861","facade",17.9,51.12877,5.590075
"291867","facade",19.9,50.919,3.21801
"291876","facade",21.4,51.15956,4.901035
"291885","facade",16.8,50.983979999999995,4.046285
"291891","facade",20.8,50.86186,5.629052
"291903","facade",26.7,50.86615,2.894294
"291906","facade",17.6,50.8824,5.614101
"291930","facade",18.7,51.08546,2.945495
"291942","facade",18.5,50.955020000000005,4.291846
"291945","facade",18.2,51.299463591456,4.51084127875635
"291960","facade",25.4,50.976209999999995,4.503129
"291963","facade",21.8,50.78968,3.293917
"291966","facade",17.4,51.272079999999995,4.854871
"291996","facade",15.8,51.0606,5.299295
"292002","facade",16.6,51.00118,4.866338
"292011","facade",34.6,50.87675,4.265048
"292032","facade",17.0,51.20748,5.41781
"292035","facade",32.4,51.02415,4.478006
"292041","facade",21.4,51.15958,2.9604369999999998
"292044","facade",13.8,50.76961,3.641497
"292047","facade",18.5,51.050509999999996,5.322972
"292053","facade",20.0,50.922509999999996,5.372367
"292062","facade",14.7,51.25257,5.377912
"292065","facade",34.0,51.25007,4.449737
"292077","facade",23.0,51.3437,4.3241559999999994
"292083","facade",28.6,51.22729,2.910068
"292089","facade",34.4,50.89031,4.472078
"292098","facade",19.7,51.44613,5.04585
"292107","facade",19.4,50.87536,5.282499
"292122","facade",15.7,51.0368,5.324768
"292149","facade",27.0,50.83964,4.016044
"292167","facade",31.3,51.18822,5.114022
"292173","facade",16.6,51.18923,5.506239
"292176","facade",31.2,51.15713,4.443943
"292179","facade",25.1,51.19592,3.1912979999999997
"292191","facade",18.2,51.06361,3.190714
"292200","facade",37.3,50.8822,4.717472
"292203","facade",35.1,51.1388874378856,4.6278254468627695
"292209","facade",30.2,51.154309999999995,4.342646
"292215","facade",19.6,51.03244,3.910168
"292218","facade",21.1,51.01771,4.200323
"292224","facade",18.5,51.26875,5.099139
"292227","facade",17.9,50.75829,4.160014
"292230","facade",24.7,50.917159999999996,4.720141
"292260","facade",29.5,51.16961,4.447721
"292278","facade",24.5,50.90895,4.673947
"292281","facade",25.1,51.08171,4.421494
"292290","facade",26.2,50.907990000000005,4.375389
"292311","facade",19.7,51.07408,3.470007
"292314","facade",15.0,51.332190000000004,4.990378
"292323","facade",15.3,50.903220000000005,4.88628
"292344","facade",20.4,50.73983,4.002769
"292350","facade",14.4,51.3493,4.438102
"292359","facade",21.7,51.2354,3.203274
"292383","facade",16.7,51.102140000000006,4.667457
"292392","facade",20.0,51.10635,3.614906
"292398","facade",18.4,50.817190000000004,4.17943
"292401","facade",51.3,51.23975,4.438313
"292404","facade",33.5,50.80712,4.287628
"292425","facade",18.0,50.7577,3.966706
"292437","facade",14.0,50.76143,4.920579
"292446","facade",19.1,51.32959,4.947854
"292461","facade",19.1,50.90162,4.224695
"292467","facade",29.4,50.9077,4.712021
"292470","facade",19.3,50.966029999999996,4.958603
"292473","facade",24.8,50.859320000000004,3.3186760000000004
"292494","facade",40.6,50.93553,5.340013
"292503","facade",19.1,50.813590000000005,5.667427
"292512","facade",17.8,50.8406,4.166892
"292521","facade",21.4,50.930620000000005,5.353007
"292527","facade",36.6,51.21533,4.395104
"292536","facade",30.8,50.81256,5.192272
"292542","facade",25.2,51.04722,4.508953
"292548","facade",14.6,51.23018,5.536269
"292551","facade",17.7,50.95262,5.40457
"292554","facade",20.7,51.314809999999994,4.397114
"292557","facade",15.0,51.2811,4.672458
"292566","facade",19.4,50.85618,2.881324
"292578","facade",20.5,50.8987,5.026051
"292581","facade",24.3,51.16398,3.0097270000000003
"292584","facade",17.9,51.29606,4.779909
"292587","facade",19.7,50.877629999999996,3.8098330000000002
"292590","facade",32.7,51.128370000000004,4.586899
"292605","facade",14.1,50.87604,5.07367
"292608","facade",18.0,51.01805,5.7454
"292611","facade",17.1,51.14131,4.9914190000000005
"292623","facade",20.8,50.85295,3.205317
"292635","facade",28.7,51.05724,3.27955
"292656","facade",26.4,50.825143304246204,3.27451674095227
"292674","facade",17.6,51.07363,5.410557
"292677","facade",38.8,50.96331,5.498125
"292689","facade",17.7,50.82881,5.493486
